Sale_ID,Customer_ID,Promotion_ID,Total,Payment,Date_ID,Product_line_ID,Quantity,Unit_Price
735-32-9839,CUST715,0,829.08,Ewallet,669,5,8,98.7
149-14-0304,CUST726,3,239.4,Cash,768,5,8,28.5
149-14-0304,CUST726,3,239.4,Cash,408,5,8,28.5
149-14-0304,CUST726,3,239.4,Cash,12,5,8,28.5
149-14-0304,CUST726,3,239.4,Cash,936,5,8,28.5
149-14-0304,CUST726,3,239.4,Cash,986,5,8,28.5
149-14-0304,CUST726,3,239.4,Cash,175,5,8,28.5
197-77-7132,CUST739,0,769.104,Ewallet,751,5,8,91.56
197-77-7132,CUST739,0,769.104,Ewallet,474,5,8,91.56
197-77-7132,CUST739,0,769.104,Ewallet,232,5,8,91.56
197-77-7132,CUST739,0,769.104,Ewallet,270,5,8,91.56
197-77-7132,CUST739,0,769.104,Ewallet,969,5,8,91.56
197-77-7132,CUST739,0,769.104,Ewallet,83,5,8,91.56
197-77-7132,CUST739,0,769.104,Ewallet,509,5,8,91.56
197-77-7132,CUST739,0,769.104,Ewallet,514,5,8,91.56
345-68-9016,CUST745,2,266.028,Credit card,465,5,8,31.67
345-68-9016,CUST745,2,266.028,Credit card,686,5,8,31.67
652-43-6591,CUST756,0,817.236,Credit card,675,5,8,97.29
652-43-6591,CUST756,0,817.236,Credit card,309,5,8,97.29
652-43-6591,CUST756,0,817.236,Credit card,289,5,8,97.29
652-43-6591,CUST756,0,817.236,Credit card,303,5,8,97.29
785-96-0615,CUST757,3,300.216,Ewallet,457,5,8,35.74
785-96-0615,CUST757,3,300.216,Ewallet,452,5,8,35.74
785-96-0615,CUST757,3,300.216,Ewallet,929,5,8,35.74
410-67-1709,CUST763,5,536.592,Ewallet,413,5,8,63.88
410-67-1709,CUST763,5,536.592,Ewallet,842,5,8,63.88
410-67-1709,CUST763,5,536.592,Ewallet,766,5,8,63.88
410-67-1709,CUST763,5,536.592,Ewallet,480,5,8,63.88
593-14-4239,CUST766,0,801.864,Ewallet,831,5,8,95.46
593-14-4239,CUST766,0,801.864,Ewallet,208,5,8,95.46
593-14-4239,CUST766,0,801.864,Ewallet,255,5,8,95.46
593-14-4239,CUST766,0,801.864,Ewallet,14,5,8,95.46
593-14-4239,CUST766,0,801.864,Ewallet,502,5,8,95.46
629-42-4133,CUST781,0,183.12,Cash,972,5,8,21.8
468-99-7231,CUST784,0,369.684,Cash,229,5,8,44.01
468-99-7231,CUST784,0,369.684,Cash,88,5,8,44.01
468-99-7231,CUST784,0,369.684,Cash,305,5,8,44.01
468-99-7231,CUST784,0,369.684,Cash,879,5,8,44.01
468-99-7231,CUST784,0,369.684,Cash,784,5,8,44.01
468-99-7231,CUST784,0,369.684,Cash,113,5,8,44.01
886-77-9084,CUST787,0,603.876,Ewallet,719,5,8,71.89
324-41-6833,CUST802,5,253.68,Ewallet,616,5,8,30.2
324-41-6833,CUST802,5,253.68,Ewallet,315,5,8,30.2
324-41-6833,CUST802,5,253.68,Ewallet,471,5,8,30.2
324-41-6833,CUST802,5,253.68,Ewallet,580,5,8,30.2
324-41-6833,CUST802,5,253.68,Ewallet,242,5,8,30.2
565-91-4567,CUST811,0,90.3,Ewallet,46,5,8,10.75
565-91-4567,CUST811,0,90.3,Ewallet,906,5,8,10.75
565-91-4567,CUST811,0,90.3,Ewallet,123,5,8,10.75
565-91-4567,CUST811,0,90.3,Ewallet,869,5,8,10.75
565-91-4567,CUST811,0,90.3,Ewallet,326,5,8,10.75
565-91-4567,CUST811,0,90.3,Ewallet,172,5,8,10.75
565-91-4567,CUST811,0,90.3,Ewallet,691,5,8,10.75
565-91-4567,CUST811,0,90.3,Ewallet,204,5,8,10.75
778-34-2523,CUST815,0,408.408,Cash,31,5,8,48.62
778-34-2523,CUST815,0,408.408,Cash,882,5,8,48.62
778-34-2523,CUST815,0,408.408,Cash,938,5,8,48.62
778-34-2523,CUST815,0,408.408,Cash,293,5,8,48.62
499-27-7781,CUST816,0,446.964,Ewallet,837,5,8,53.21
499-27-7781,CUST816,0,446.964,Ewallet,101,5,8,53.21
832-51-6761,CUST818,0,284.592,Ewallet,95,5,8,33.88
832-51-6761,CUST818,0,284.592,Ewallet,159,5,8,33.88
237-44-6163,CUST831,0,88.704,Cash,167,5,8,10.56
237-44-6163,CUST831,0,88.704,Cash,667,5,8,10.56
343-75-9322,CUST833,0,99.54,Cash,803,5,8,11.85
343-75-9322,CUST833,0,99.54,Cash,187,5,8,11.85
343-75-9322,CUST833,0,99.54,Cash,256,5,8,11.85
343-75-9322,CUST833,0,99.54,Cash,341,5,8,11.85
343-75-9322,CUST833,0,99.54,Cash,965,5,8,11.85
770-42-8960,CUST857,0,177.408,Cash,319,6,8,21.12
770-42-8960,CUST857,0,177.408,Cash,115,6,8,21.12
770-42-8960,CUST857,0,177.408,Cash,905,6,8,21.12
770-42-8960,CUST857,0,177.408,Cash,191,6,8,21.12
361-59-0574,CUST867,1,760.452,Credit card,398,6,8,90.53
361-59-0574,CUST867,1,760.452,Credit card,518,6,8,90.53
154-87-7367,CUST876,0,548.184,Ewallet,187,6,8,65.26
154-87-7367,CUST876,0,548.184,Ewallet,341,6,8,65.26
154-87-7367,CUST876,0,548.184,Ewallet,256,6,8,65.26
154-87-7367,CUST876,0,548.184,Ewallet,803,6,8,65.26
154-87-7367,CUST876,0,548.184,Ewallet,965,6,8,65.26
448-61-3783,CUST879,0,756.168,Credit card,640,6,8,90.02
448-61-3783,CUST879,0,756.168,Credit card,235,6,8,90.02
448-61-3783,CUST879,0,756.168,Credit card,714,6,8,90.02
761-49-0439,CUST880,0,101.64,Ewallet,60,6,8,12.1
761-49-0439,CUST880,0,101.64,Ewallet,64,6,8,12.1
761-49-0439,CUST880,0,101.64,Ewallet,603,6,8,12.1
115-38-7388,CUST882,5,85.512,Credit card,104,6,8,10.18
115-38-7388,CUST882,5,85.512,Credit card,262,6,8,10.18
115-38-7388,CUST882,5,85.512,Credit card,438,6,8,10.18
115-38-7388,CUST882,5,85.512,Credit card,764,6,8,10.18
115-38-7388,CUST882,5,85.512,Credit card,623,6,8,10.18
115-38-7388,CUST882,5,85.512,Credit card,396,6,8,10.18
115-38-7388,CUST882,5,85.512,Credit card,334,6,8,10.18
115-38-7388,CUST882,5,85.512,Credit card,185,6,8,10.18
115-38-7388,CUST882,5,85.512,Credit card,429,6,8,10.18
115-38-7388,CUST882,5,85.512,Credit card,676,6,8,10.18
137-74-8729,CUST889,2,102.396,Ewallet,269,6,8,12.19
137-74-8729,CUST889,2,102.396,Ewallet,634,6,8,12.19
114-35-5271,CUST892,3,486.444,Cash,609,6,8,57.91
114-35-5271,CUST892,3,486.444,Cash,812,6,8,57.91
699-88-1972,CUST896,0,832.944,Credit card,310,6,8,99.16
699-88-1972,CUST896,0,832.944,Credit card,808,6,8,99.16
699-88-1972,CUST896,0,832.944,Credit card,58,6,8,99.16
699-88-1972,CUST896,0,832.944,Credit card,595,6,8,99.16
453-33-6436,CUST913,0,782.208,Cash,292,6,8,93.12
453-33-6436,CUST913,0,782.208,Cash,993,6,8,93.12
453-33-6436,CUST913,0,782.208,Cash,909,6,8,93.12
522-57-8364,CUST914,3,431.256,Ewallet,136,6,8,51.34
522-57-8364,CUST914,3,431.256,Ewallet,250,6,8,51.34
365-16-4334,CUST950,0,222.012,Ewallet,22,6,8,26.43
365-16-4334,CUST950,0,222.012,Ewallet,931,6,8,26.43
365-16-4334,CUST950,0,222.012,Ewallet,690,6,8,26.43
552-44-5977,CUST988,0,520.8,Credit card,474,6,8,62.0
552-44-5977,CUST988,0,520.8,Credit card,509,6,8,62.0
552-44-5977,CUST988,0,520.8,Credit card,232,6,8,62.0
552-44-5977,CUST988,0,520.8,Credit card,514,6,8,62.0
552-44-5977,CUST988,0,520.8,Credit card,751,6,8,62.0
552-44-5977,CUST988,0,520.8,Credit card,83,6,8,62.0
552-44-5977,CUST988,0,520.8,Credit card,969,6,8,62.0
552-44-5977,CUST988,0,520.8,Credit card,270,6,8,62.0
430-53-4718,CUST990,3,633.108,Credit card,606,6,8,75.37
430-53-4718,CUST990,3,633.108,Credit card,100,6,8,75.37
430-53-4718,CUST990,3,633.108,Credit card,540,6,8,75.37
430-53-4718,CUST990,3,633.108,Credit card,447,6,8,75.37
430-53-4718,CUST990,3,633.108,Credit card,299,6,8,75.37
848-62-7243,CUST030,0,235.2105,Cash,722,1,9,24.89
848-62-7243,CUST030,0,235.2105,Cash,851,1,9,24.89
848-62-7243,CUST030,0,235.2105,Cash,148,1,9,24.89
848-62-7243,CUST030,0,235.2105,Cash,550,1,9,24.89
149-71-6266,CUST032,0,737.7615,Cash,244,1,9,78.07
149-71-6266,CUST032,0,737.7615,Cash,85,1,9,78.07
149-71-6266,CUST032,0,737.7615,Cash,733,1,9,78.07
149-71-6266,CUST032,0,737.7615,Cash,527,1,9,78.07
149-71-6266,CUST032,0,737.7615,Cash,621,1,9,78.07
272-65-1806,CUST038,1,575.316,Ewallet,747,1,9,60.88
272-65-1806,CUST038,1,575.316,Ewallet,449,1,9,60.88
272-65-1806,CUST038,1,575.316,Ewallet,135,1,9,60.88
272-65-1806,CUST038,1,575.316,Ewallet,245,1,9,60.88
272-65-1806,CUST038,1,575.316,Ewallet,647,1,9,60.88
272-65-1806,CUST038,1,575.316,Ewallet,525,1,9,60.88
370-41-7321,CUST047,5,535.7205,Credit card,488,1,9,56.69
370-41-7321,CUST047,5,535.7205,Credit card,941,1,9,56.69
370-41-7321,CUST047,5,535.7205,Credit card,6,1,9,56.69
370-41-7321,CUST047,5,535.7205,Credit card,950,1,9,56.69
727-46-3608,CUST048,2,189.0945,Ewallet,507,1,9,20.01
727-46-3608,CUST048,2,189.0945,Ewallet,355,1,9,20.01
347-34-2234,CUST063,5,520.4115,Ewallet,873,1,9,55.07
347-34-2234,CUST063,5,520.4115,Ewallet,870,1,9,55.07
347-34-2234,CUST063,5,520.4115,Ewallet,21,1,9,55.07
287-21-9091,CUST075,0,705.6315,Ewallet,794,1,9,74.67
287-21-9091,CUST075,0,705.6315,Ewallet,902,1,9,74.67
287-21-9091,CUST075,0,705.6315,Ewallet,246,1,9,74.67
287-21-9091,CUST075,0,705.6315,Ewallet,602,1,9,74.67
263-10-3913,CUST077,0,463.428,Credit card,264,1,9,49.04
263-10-3913,CUST077,0,463.428,Credit card,754,1,9,49.04
263-10-3913,CUST077,0,463.428,Credit card,114,1,9,49.04
381-20-0914,CUST078,0,189.0945,Credit card,281,1,9,20.01
381-20-0914,CUST078,0,189.0945,Credit card,468,1,9,20.01
381-20-0914,CUST078,0,189.0945,Credit card,48,1,9,20.01
381-20-0914,CUST078,0,189.0945,Credit card,771,1,9,20.01
152-08-9985,CUST094,0,608.202,Credit card,305,1,9,64.36
152-08-9985,CUST094,0,608.202,Credit card,879,1,9,64.36
152-08-9985,CUST094,0,608.202,Credit card,88,1,9,64.36
152-08-9985,CUST094,0,608.202,Credit card,229,1,9,64.36
152-08-9985,CUST094,0,608.202,Credit card,784,1,9,64.36
152-08-9985,CUST094,0,608.202,Credit card,113,1,9,64.36
189-98-2939,CUST102,5,742.2975,Cash,863,1,9,78.55
189-98-2939,CUST102,5,742.2975,Cash,536,1,9,78.55
189-98-2939,CUST102,5,742.2975,Cash,400,1,9,78.55
189-98-2939,CUST102,5,742.2975,Cash,921,1,9,78.55
551-21-3069,CUST103,1,218.0115,Cash,659,1,9,23.07
588-01-7461,CUST109,0,321.111,Cash,405,1,9,33.98
588-01-7461,CUST109,0,321.111,Cash,54,1,9,33.98
588-01-7461,CUST109,0,321.111,Cash,847,1,9,33.98
645-44-1170,CUST114,0,548.7615,Ewallet,865,1,9,58.07
237-01-6122,CUST115,2,763.4655,Credit card,67,1,9,80.79
237-01-6122,CUST115,2,763.4655,Credit card,329,1,9,80.79
237-01-6122,CUST115,2,763.4655,Credit card,91,1,9,80.79
219-22-9386,CUST123,0,944.622,Credit card,281,1,9,99.96
219-22-9386,CUST123,0,944.622,Credit card,468,1,9,99.96
219-22-9386,CUST123,0,944.622,Credit card,771,1,9,99.96
219-22-9386,CUST123,0,944.622,Credit card,48,1,9,99.96
189-08-9157,CUST128,0,299.8485,Credit card,188,1,9,31.73
189-08-9157,CUST128,0,299.8485,Credit card,189,1,9,31.73
189-08-9157,CUST128,0,299.8485,Credit card,604,1,9,31.73
549-84-7482,CUST130,3,853.146,Ewallet,899,1,9,90.28
549-84-7482,CUST130,3,853.146,Ewallet,850,1,9,90.28
549-84-7482,CUST130,3,853.146,Ewallet,726,1,9,90.28
549-84-7482,CUST130,3,853.146,Ewallet,466,1,9,90.28
549-84-7482,CUST130,3,853.146,Ewallet,160,1,9,90.28
746-94-0204,CUST153,0,786.618,Credit card,375,1,9,83.24
746-94-0204,CUST153,0,786.618,Credit card,785,1,9,83.24
743-04-1105,CUST159,3,918.729,Ewallet,813,1,9,97.22
827-26-2100,CUST176,0,319.788,Ewallet,814,2,9,33.84
827-26-2100,CUST176,0,319.788,Ewallet,364,2,9,33.84
827-26-2100,CUST176,0,319.788,Ewallet,273,2,9,33.84
827-26-2100,CUST176,0,319.788,Ewallet,63,2,9,33.84
286-43-6208,CUST193,0,829.71,Cash,191,2,9,87.8
286-43-6208,CUST193,0,829.71,Cash,115,2,9,87.8
286-43-6208,CUST193,0,829.71,Cash,319,2,9,87.8
286-43-6208,CUST193,0,829.71,Cash,905,2,9,87.8
749-24-1565,CUST206,0,217.6335,Ewallet,349,2,9,23.03
749-24-1565,CUST206,0,217.6335,Ewallet,324,2,9,23.03
672-51-8681,CUST207,0,629.8425,Credit card,453,2,9,66.65
817-69-8206,CUST210,0,942.4485,Credit card,25,2,9,99.73
817-69-8206,CUST210,0,942.4485,Credit card,998,2,9,99.73
817-69-8206,CUST210,0,942.4485,Credit card,740,2,9,99.73
888-02-0338,CUST211,5,247.8735,Ewallet,413,2,9,26.23
888-02-0338,CUST211,5,247.8735,Ewallet,842,2,9,26.23
888-02-0338,CUST211,5,247.8735,Ewallet,766,2,9,26.23
888-02-0338,CUST211,5,247.8735,Ewallet,480,2,9,26.23
677-11-0152,CUST212,0,881.307,Cash,107,2,9,93.26
677-11-0152,CUST212,0,881.307,Cash,27,2,9,93.26
836-82-5858,CUST227,2,655.5465,Ewallet,648,2,9,69.37
836-82-5858,CUST227,2,655.5465,Ewallet,68,2,9,69.37
836-82-5858,CUST227,2,655.5465,Ewallet,791,2,9,69.37
836-82-5858,CUST227,2,655.5465,Ewallet,877,2,9,69.37
836-82-5858,CUST227,2,655.5465,Ewallet,958,2,9,69.37
418-02-5978,CUST233,2,794.6505,Cash,834,2,9,84.09
418-02-5978,CUST233,2,794.6505,Cash,459,2,9,84.09
418-02-5978,CUST233,2,794.6505,Cash,626,2,9,84.09
418-02-5978,CUST233,2,794.6505,Cash,430,2,9,84.09
540-11-4336,CUST241,0,235.683,Credit card,758,2,9,24.94
540-11-4336,CUST241,0,235.683,Credit card,433,2,9,24.94
540-11-4336,CUST241,0,235.683,Credit card,777,2,9,24.94
845-51-0542,CUST251,0,439.8975,Ewallet,445,2,9,46.55
845-51-0542,CUST251,0,439.8975,Ewallet,473,2,9,46.55
845-51-0542,CUST251,0,439.8975,Ewallet,125,2,9,46.55
850-41-9669,CUST261,0,709.317,Ewallet,64,2,9,75.06
850-41-9669,CUST261,0,709.317,Ewallet,603,2,9,75.06
850-41-9669,CUST261,0,709.317,Ewallet,60,2,9,75.06
126-54-1082,CUST273,0,203.553,Credit card,977,2,9,21.54
126-54-1082,CUST273,0,203.553,Credit card,337,2,9,21.54
126-54-1082,CUST273,0,203.553,Credit card,163,2,9,21.54
126-54-1082,CUST273,0,203.553,Credit card,828,2,9,21.54
226-71-3580,CUST288,0,224.4375,Cash,809,2,9,23.75
226-71-3580,CUST288,0,224.4375,Cash,746,2,9,23.75
226-71-3580,CUST288,0,224.4375,Cash,399,2,9,23.75
226-71-3580,CUST288,0,224.4375,Cash,221,2,9,23.75
423-64-4619,CUST314,0,146.9475,Cash,860,2,9,15.55
423-64-4619,CUST314,0,146.9475,Cash,533,2,9,15.55
423-64-4619,CUST314,0,146.9475,Cash,142,2,9,15.55
649-11-3678,CUST321,0,216.6885,Cash,788,2,9,22.93
649-11-3678,CUST321,0,216.6885,Cash,679,2,9,22.93
649-11-3678,CUST321,0,216.6885,Cash,582,2,9,22.93
649-11-3678,CUST321,0,216.6885,Cash,119,2,9,22.93
868-81-1752,CUST331,0,208.089,Cash,703,2,9,22.02
868-81-1752,CUST331,0,208.089,Cash,65,2,9,22.02
898-04-2717,CUST337,0,721.98,Ewallet,592,2,9,76.4
898-04-2717,CUST337,0,721.98,Ewallet,953,2,9,76.4
898-04-2717,CUST337,0,721.98,Ewallet,979,2,9,76.4
374-17-3652,CUST340,0,404.649,Credit card,823,2,9,42.82
374-17-3652,CUST340,0,404.649,Credit card,989,2,9,42.82
374-17-3652,CUST340,0,404.649,Credit card,807,2,9,42.82
135-84-8019,CUST346,0,736.4385,Ewallet,216,2,9,77.93
135-84-8019,CUST346,0,736.4385,Ewallet,120,2,9,77.93
135-84-8019,CUST346,0,736.4385,Ewallet,512,2,9,77.93
565-67-6697,CUST354,0,255.15,Cash,931,3,9,27.0
565-67-6697,CUST354,0,255.15,Cash,22,3,9,27.0
565-67-6697,CUST354,0,255.15,Cash,690,3,9,27.0
122-61-9553,CUST367,0,484.974,Cash,895,3,9,51.32
122-61-9553,CUST367,0,484.974,Cash,318,3,9,51.32
254-31-0042,CUST370,0,203.175,Credit card,797,3,9,21.5
254-31-0042,CUST370,0,203.175,Credit card,226,3,9,21.5
843-01-4703,CUST377,3,334.341,Credit card,726,3,9,35.38
843-01-4703,CUST377,3,334.341,Credit card,899,3,9,35.38
843-01-4703,CUST377,3,334.341,Credit card,466,3,9,35.38
843-01-4703,CUST377,3,334.341,Credit card,160,3,9,35.38
843-01-4703,CUST377,3,334.341,Credit card,850,3,9,35.38
394-41-0748,CUST389,1,510.9615,Ewallet,149,3,9,54.07
394-41-0748,CUST389,1,510.9615,Ewallet,544,3,9,54.07
394-41-0748,CUST389,1,510.9615,Ewallet,105,3,9,54.07
394-41-0748,CUST389,1,510.9615,Ewallet,330,3,9,54.07
394-41-0748,CUST389,1,510.9615,Ewallet,69,3,9,54.07
760-54-1821,CUST398,0,128.4255,Cash,953,3,9,13.59
760-54-1821,CUST398,0,128.4255,Cash,592,3,9,13.59
760-54-1821,CUST398,0,128.4255,Cash,979,3,9,13.59
346-12-3257,CUST400,0,181.818,Cash,213,3,9,19.24
346-12-3257,CUST400,0,181.818,Cash,403,3,9,19.24
346-12-3257,CUST400,0,181.818,Cash,423,3,9,19.24
198-84-7132,CUST426,0,383.7645,Cash,723,3,9,40.61
198-84-7132,CUST426,0,383.7645,Cash,442,3,9,40.61
198-84-7132,CUST426,0,383.7645,Cash,131,3,9,40.61
198-84-7132,CUST426,0,383.7645,Cash,106,3,9,40.61
751-69-0068,CUST436,0,937.818,Ewallet,75,3,9,99.24
751-69-0068,CUST436,0,937.818,Ewallet,455,3,9,99.24
138-17-5109,CUST443,0,843.0345,Credit card,574,3,9,89.21
138-17-5109,CUST443,0,843.0345,Credit card,44,3,9,89.21
138-17-5109,CUST443,0,843.0345,Credit card,267,3,9,89.21
710-46-4433,CUST457,3,731.43,Credit card,609,3,9,77.4
710-46-4433,CUST457,3,731.43,Credit card,812,3,9,77.4
627-95-3243,CUST490,3,734.076,Ewallet,12,3,9,77.68
627-95-3243,CUST490,3,734.076,Ewallet,408,3,9,77.68
627-95-3243,CUST490,3,734.076,Ewallet,175,3,9,77.68
627-95-3243,CUST490,3,734.076,Ewallet,768,3,9,77.68
627-95-3243,CUST490,3,734.076,Ewallet,986,3,9,77.68
627-95-3243,CUST490,3,734.076,Ewallet,936,3,9,77.68
827-77-7633,CUST530,2,926.9505,Cash,325,4,9,98.09
827-77-7633,CUST530,2,926.9505,Cash,934,4,9,98.09
827-77-7633,CUST530,2,926.9505,Cash,19,4,9,98.09
827-77-7633,CUST530,2,926.9505,Cash,320,4,9,98.09
236-27-1144,CUST534,0,154.1295,Ewallet,73,4,9,16.31
236-27-1144,CUST534,0,154.1295,Ewallet,357,4,9,16.31
541-48-8554,CUST548,0,575.9775,Credit card,610,4,9,60.95
541-48-8554,CUST548,0,575.9775,Credit card,117,4,9,60.95
582-52-8065,CUST552,0,513.2295,Cash,585,4,9,54.31
582-52-8065,CUST552,0,513.2295,Cash,227,4,9,54.31
210-57-1719,CUST553,0,550.368,Cash,275,4,9,58.24
210-57-1719,CUST553,0,550.368,Cash,16,4,9,58.24
210-57-1719,CUST553,0,550.368,Cash,166,4,9,58.24
174-75-0888,CUST561,5,203.931,Cash,921,4,9,21.58
174-75-0888,CUST561,5,203.931,Cash,863,4,9,21.58
174-75-0888,CUST561,5,203.931,Cash,400,4,9,21.58
174-75-0888,CUST561,5,203.931,Cash,536,4,9,21.58
651-88-7328,CUST568,0,621.243,Cash,482,4,9,65.74
123-35-4896,CUST598,0,440.937,Ewallet,650,4,9,46.66
123-35-4896,CUST598,0,440.937,Ewallet,431,4,9,46.66
123-35-4896,CUST598,0,440.937,Ewallet,887,4,9,46.66
277-35-5865,CUST612,0,935.2665,Cash,223,4,9,98.97
277-35-5865,CUST612,0,935.2665,Cash,94,4,9,98.97
277-35-5865,CUST612,0,935.2665,Cash,371,4,9,98.97
509-29-3912,CUST616,1,365.904,Ewallet,960,4,9,38.72
509-29-3912,CUST616,1,365.904,Ewallet,912,4,9,38.72
509-29-3912,CUST616,1,365.904,Ewallet,551,4,9,38.72
509-29-3912,CUST616,1,365.904,Ewallet,844,4,9,38.72
706-36-6154,CUST646,0,182.952,Ewallet,266,4,9,19.36
706-36-6154,CUST646,0,182.952,Ewallet,889,4,9,19.36
149-15-7606,CUST654,0,352.674,Ewallet,16,4,9,37.32
149-15-7606,CUST654,0,352.674,Ewallet,166,4,9,37.32
149-15-7606,CUST654,0,352.674,Ewallet,275,4,9,37.32
394-55-6384,CUST691,0,663.2955,Cash,207,5,9,70.19
394-55-6384,CUST691,0,663.2955,Cash,253,5,9,70.19
372-62-5264,CUST695,1,497.07,Cash,140,5,9,52.6
372-62-5264,CUST695,1,497.07,Cash,617,5,9,52.6
372-62-5264,CUST695,1,497.07,Cash,903,5,9,52.6
372-62-5264,CUST695,1,497.07,Cash,24,5,9,52.6
868-06-0466,CUST699,2,657.531,Credit card,995,5,9,69.58
868-06-0466,CUST699,2,657.531,Credit card,77,5,9,69.58
868-06-0466,CUST699,2,657.531,Credit card,635,5,9,69.58
868-06-0466,CUST699,2,657.531,Credit card,377,5,9,69.58
868-06-0466,CUST699,2,657.531,Credit card,181,5,9,69.58
729-06-2010,CUST704,0,760.4415,Cash,13,5,9,80.47
729-06-2010,CUST704,0,760.4415,Cash,454,5,9,80.47
640-48-5028,CUST705,0,835.2855,Cash,980,5,9,88.39
640-48-5028,CUST705,0,835.2855,Cash,830,5,9,88.39
640-48-5028,CUST705,0,835.2855,Cash,833,5,9,88.39
640-48-5028,CUST705,0,835.2855,Cash,924,5,9,88.39
640-48-5028,CUST705,0,835.2855,Cash,695,5,9,88.39
183-21-3799,CUST713,1,733.6035,Ewallet,245,5,9,77.63
183-21-3799,CUST713,1,733.6035,Ewallet,525,5,9,77.63
183-21-3799,CUST713,1,733.6035,Ewallet,747,5,9,77.63
183-21-3799,CUST713,1,733.6035,Ewallet,449,5,9,77.63
183-21-3799,CUST713,1,733.6035,Ewallet,647,5,9,77.63
183-21-3799,CUST713,1,733.6035,Ewallet,135,5,9,77.63
268-20-3585,CUST714,0,130.8825,Ewallet,232,5,9,13.85
268-20-3585,CUST714,0,130.8825,Ewallet,751,5,9,13.85
268-20-3585,CUST714,0,130.8825,Ewallet,474,5,9,13.85
268-20-3585,CUST714,0,130.8825,Ewallet,83,5,9,13.85
268-20-3585,CUST714,0,130.8825,Ewallet,969,5,9,13.85
268-20-3585,CUST714,0,130.8825,Ewallet,514,5,9,13.85
268-20-3585,CUST714,0,130.8825,Ewallet,509,5,9,13.85
268-20-3585,CUST714,0,130.8825,Ewallet,270,5,9,13.85
678-79-0726,CUST722,0,856.4535,Cash,933,5,9,90.63
678-79-0726,CUST722,0,856.4535,Cash,490,5,9,90.63
678-79-0726,CUST722,0,856.4535,Cash,161,5,9,90.63
678-79-0726,CUST722,0,856.4535,Cash,696,5,9,90.63
805-86-0265,CUST740,0,887.922,Cash,478,5,9,93.96
805-86-0265,CUST740,0,887.922,Cash,435,5,9,93.96
805-86-0265,CUST740,0,887.922,Cash,571,5,9,93.96
805-86-0265,CUST740,0,887.922,Cash,402,5,9,93.96
487-79-6868,CUST749,0,116.1405,Credit card,542,5,9,12.29
457-94-0464,CUST780,0,830.3715,Ewallet,72,5,9,87.87
759-29-9521,CUST804,0,462.672,Cash,331,5,9,48.96
759-29-9521,CUST804,0,462.672,Cash,312,5,9,48.96
759-29-9521,CUST804,0,462.672,Cash,395,5,9,48.96
759-29-9521,CUST804,0,462.672,Cash,508,5,9,48.96
759-29-9521,CUST804,0,462.672,Cash,692,5,9,48.96
759-29-9521,CUST804,0,462.672,Cash,790,5,9,48.96
759-29-9521,CUST804,0,462.672,Cash,202,5,9,48.96
831-81-6575,CUST805,0,714.3255,Cash,565,5,9,75.59
831-81-6575,CUST805,0,714.3255,Cash,348,5,9,75.59
831-81-6575,CUST805,0,714.3255,Cash,271,5,9,75.59
831-81-6575,CUST805,0,714.3255,Cash,152,5,9,75.59
222-42-0244,CUST827,0,681.4395,Credit card,460,5,9,72.11
222-42-0244,CUST827,0,681.4395,Credit card,576,5,9,72.11
845-94-6841,CUST849,0,688.716,Cash,772,6,9,72.88
845-94-6841,CUST849,0,688.716,Cash,394,6,9,72.88
845-94-6841,CUST849,0,688.716,Cash,816,6,9,72.88
895-03-6665,CUST856,0,345.0195,Cash,888,6,9,36.51
895-03-6665,CUST856,0,345.0195,Cash,841,6,9,36.51
895-03-6665,CUST856,0,345.0195,Cash,243,6,9,36.51
895-03-6665,CUST856,0,345.0195,Cash,128,6,9,36.51
316-66-3011,CUST860,0,450.1035,Cash,477,6,9,47.63
316-66-3011,CUST860,0,450.1035,Cash,633,6,9,47.63
316-66-3011,CUST860,0,450.1035,Cash,86,6,9,47.63
316-66-3011,CUST860,0,450.1035,Cash,317,6,9,47.63
152-03-4217,CUST863,0,106.596,Credit card,711,6,9,11.28
152-03-4217,CUST863,0,106.596,Credit card,182,6,9,11.28
152-03-4217,CUST863,0,106.596,Credit card,237,6,9,11.28
152-03-4217,CUST863,0,106.596,Credit card,205,6,9,11.28
152-03-4217,CUST863,0,106.596,Credit card,945,6,9,11.28
152-03-4217,CUST863,0,106.596,Credit card,984,6,9,11.28
146-09-5432,CUST900,0,331.128,Ewallet,246,6,9,35.04
146-09-5432,CUST900,0,331.128,Ewallet,794,6,9,35.04
146-09-5432,CUST900,0,331.128,Ewallet,602,6,9,35.04
146-09-5432,CUST900,0,331.128,Ewallet,902,6,9,35.04
377-79-7592,CUST901,1,423.738,Credit card,69,6,9,44.84
377-79-7592,CUST901,1,423.738,Credit card,544,6,9,44.84
377-79-7592,CUST901,1,423.738,Credit card,149,6,9,44.84
377-79-7592,CUST901,1,423.738,Credit card,330,6,9,44.84
377-79-7592,CUST901,1,423.738,Credit card,105,6,9,44.84
246-55-6923,CUST921,0,338.2155,Credit card,816,6,9,35.79
246-55-6923,CUST921,0,338.2155,Credit card,772,6,9,35.79
246-55-6923,CUST921,0,338.2155,Credit card,394,6,9,35.79
397-25-8725,CUST928,0,374.409,Credit card,927,6,9,39.62
431-66-2305,CUST929,0,833.9625,Credit card,650,6,9,88.25
431-66-2305,CUST929,0,833.9625,Credit card,887,6,9,88.25
